time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.288936302274,-0.213460220413,11.0690053464,6.19526314568,0.101279401315,0.0,-0.733514550785,-0.609589399645,3.19642650949,-0.0556553993429,0.100708404119,0.0,465.93419956155776,465.71235364054075,465.94871505738996,464.3931529070495
1.3800000000000008,-0.335037690403,-0.251833032251,11.2633291428,6.19186057407,0.106849554432,0.0,-0.803764911244,-0.669814628346,3.28065335922,-0.0589048801677,0.0684162665678,0.0,444.76664213837074,442.1207849500771,445.17996200719347,444.9117878000611
1.4400000000000008,-0.385531838231,-0.293948289147,11.4633383282,6.18875928883,0.111232857509,0.0,-0.879782196571,-0.734333796127,3.38587682744,-0.0401807891268,0.0810069349645,0.0,452.01913751543736,453.0366630045297,450.0141875547691,451.52554169998086
1.5000000000000009,-0.440355858798,-0.339720372748,11.6667484875,6.18627968552,0.116369852992,0.0,-0.948131494859,-0.791614378561,3.39431222425,-0.0437224566739,0.0935245545076,0.0,420.3213557484492,421.41126011144974,421.94658599568277,421.6396951020365
1.560000000000001,-0.499356982856,-0.388957301129,11.8704737112,6.18418413102,0.122233214868,0.0,-1.01908136052,-0.849816660849,3.39638375983,-0.0214646904218,0.105013124347,0.0,418.97113485041166,419.9775923131393,418.6528283484348,420.58439761059356
1.620000000000001,-0.563049187422,-0.441980118346,12.0769155188,6.1829809494,0.128763918727,0.0,-1.10460881846,-0.917704709872,3.48457475459,-0.01736967743,0.115573450378,0.0,448.04572407874434,448.91376925370326,447.2389047920329,447.5723560200134
1.680000000000001,-0.631697766427,-0.498860241607,12.286245454,6.18212301329,0.135743515167,0.0,-1.18429623957,-0.978377929711,3.49290183978,-0.00877346726912,0.11779055763,0.0,422.9774609237071,423.1812226292853,422.4499268248766,423.1906460123619
1.740000000000001,-0.705520107607,-0.559587490392,12.4979587299,6.18248252958,0.142482530767,0.0,-1.27710252757,-1.04583689392,3.56380527015,0.0256492692262,0.0981750094758,0.0,444.721182449968,443.1225143029473,442.31644727156475,445.1424353674252
1.8000000000000012,-0.785574538698,-0.624718366602,12.7175608275,6.18388368186,0.148248522377,0.0,-1.39196929109,-1.12495732192,3.75545632324,0.0183108339796,0.0915917211812,0.0,482.4786730742152,481.98842928959175,481.33905635381774,480.7833583496099
1.8600000000000012,-0.872230816833,-0.694284997458,12.9458108956,6.18540428982,0.153445755071,0.0,-1.49707905548,-1.19376362746,3.85238107467,0.0366151611589,0.0741512308144,0.0,454.68129020303485,453.28771353731247,454.4532891021491,455.9183120660989
1.9200000000000013,-0.965169120528,-0.76786467733,13.1790134069,6.18742138784,0.15760475254,0.0,-1.60126216385,-1.25866983779,3.92065525751,0.0268276061126,0.0572817324551,0.0,446.9404902811229,445.56689841262295,447.309813939952,446.51242447705715
1.9800000000000013,-1.06415334388,-0.845131035848,13.4144946966,6.18919157915,0.16139106882,0.0,-1.69854667041,-1.31673252608,3.92856480673,0.0343783763539,0.072752900591,0.0,426.7539980857524,428.07567673696275,427.80824030713103,428.4510486967659
2.0400000000000014,-1.16943598046,-0.926070858324,13.6527793281,6.19163114425,0.165613543237,0.0,-1.8112708441,-1.38101447289,4.01379146077,0.0509344299356,0.0651373081017,0.0,453.27830292029347,452.669490301452,452.5717421460678,453.9032712640047
2.1000000000000014,-1.28129731587,-1.01066954767,13.8945309251,6.19426918063,0.169547172938,0.0,-1.91780360283,-1.43867787961,4.04434480284,0.0239863715416,0.0663933105084,0.0,436.3775005791998,436.4856072185536,437.8748654282583,435.6280988316166
2.1600000000000015,-1.40004417371,-1.09890076908,14.1404902034,6.19576141324,0.1739872013,0.0,-2.04081378926,-1.50218314506,4.15369794347,0.0265825045423,0.0860030387686,0.0,461.7708030783694,463.31919674588994,461.6335672079612,461.8384683028701
2.2200000000000015,-1.52580808847,-1.19068322138,14.3903507469,6.19746881117,0.178810866257,0.0,-2.15177964182,-1.55708554046,4.17471430999,0.0319630575907,0.0657760249901,0.0,436.08629063290704,434.3984398678779,435.29614697526637,435.74646566948246
2.2800000000000016,-1.6592419313,-1.28616347185,14.6465007864,6.19926227605,0.182582308855,0.0,-2.29634953894,-1.62532192118,4.36266513509,0.0253875425512,0.0562699367951,0.0,488.027410213254,487.31974526152106,487.688877982848,487.1976350895765
2.3400000000000016,-1.80038381627,-1.385223207,14.9081997303,6.20056351051,0.185661133399,0.0,-2.40869859792,-1.67656053999,4.3604711463,0.0130109442503,0.0388876392085,0.0,430.8470820011531,429.37647463631157,431.1832831951057,430.1363061417038
2.4000000000000017,-1.94923781478,-1.48773924251,15.1745654484,6.20109521827,0.188029987586,0.0,-2.55327359065,-1.74052412335,4.51753294913,-0.00109484709597,0.0406415020042,0.0,480.78414298806496,480.9176761046051,481.06173813609837,479.9922088386962
2.4600000000000017,-2.10629564761,-1.59385827326,15.4475359296,6.20109713115,0.190199258699,0.0,-2.68220075586,-1.79676919943,4.58101122018,0.00219532624082,0.0251943864902,0.0,454.08397447871704,452.84347672135664,454.0508150796045,454.3147327557785
2.520000000000002,-2.2716015016,-1.7035512777,15.7266764925,6.2012962713,0.191645672528,0.0,-2.82808033784,-1.85960840393,4.72285263917,0.0054767751188,0.0218383173058,0.0,479.0045910640251,478.749298876873,478.650514920525,478.9001449590761
2.580000000000002,-2.44496823143,-1.8167035027,16.0105227561,6.20175914775,0.193901622614,0.0,-2.95101882416,-1.91210685692,4.73843073231,0.0118517159712,0.0581362886951,0.0,440.0374091930479,443.03307492610946,440.69326758620934,441.2198675517336
2.640000000000002,-2.62598070068,-1.93308656191,16.2963348099,6.20247588137,0.19757546032,0.0,-3.08307093456,-1.9672556601,4.78816506222,0.0121325895827,0.0667923257718,0.0,452.57807699266607,453.2769333052511,452.67174343046383,452.6942223515522
2.700000000000002,-2.81409725383,-2.05240672015,16.5806122267,6.20307868922,0.201750114675,0.0,-3.18792199067,-2.01008723794,4.68797782518,0.00550969202848,0.074632991568,0.0,403.8582683037386,404.5691799083488,403.442559870136,402.8439038218146
2.760000000000002,-3.0092172911,-2.17454100138,16.8619332893,6.20333031822,0.206465761717,0.0,-3.31652992689,-2.06104069137,4.68909797637,0.00142271913309,0.085523598735,0.0,437.7711706249959,438.6815740460147,437.45539646586934,437.11480809773764
2.820000000000002,-3.21255164685,-2.29988324383,17.1451677837,6.20366932654,0.211723597523,0.0,-3.46176872227,-2.11699752552,4.75142364887,0.0129902830726,0.0915401854909,0.0,457.9929595789818,458.4774151840051,457.4085861413785,458.32893252209897
2.880000000000002,-3.42457493929,-2.42852463646,17.4314296619,6.2045431152,0.217585421657,0.0,-3.60621204842,-2.17096714482,4.79009959685,0.0175365272015,0.107799456192,0.0,450.2555919464441,451.5772125587892,452.73979072983263,453.10537730422976
2.940000000000002,-3.64596572621,-2.56059217642,17.7225253864,6.20514941811,0.224748870259,0.0,-3.77411181725,-2.23114729975,4.91205713211,-0.0120562338199,0.135951346063,0.0,477.4982838781551,479.6526990454543,480.29137142112904,478.04128614152364
3.000000000000002,-3.87664091096,-2.69593897198,18.0167067355,6.20585162822,0.232685946535,0.0,-3.91579490844,-2.28040431085,4.89360737383,0.0381869272557,0.123711518211,0.0,436.91421482173183,435.90870483340774,435.2580008953508,439.4435792550731
3.0600000000000023,-4.11580753127,-2.83417379073,18.3090580871,6.20871523517,0.240541219198,0.0,-4.05714196268,-2.32724067197,4.85121228367,0.0620543081553,0.142412803943,0.0,429.00859936559425,430.6100094028552,428.5592223941348,430.58492571714015
3.1200000000000023,-4.36421424288,-2.97535595656,18.6012715413,6.21215368423,0.249662598043,0.0,-4.22389543559,-2.37849650963,4.88852768255,0.0455477888502,0.166420359911,0.0,455.0091700879279,456.94812145963766,457.28264763108126,455.96772180373733
3.1800000000000024,-4.62195962408,-3.11932175402,18.8923182825,6.21488030705,0.259295703145,0.0,-4.36849423881,-2.42019272881,4.81286015092,0.0452348124031,0.145015426454,0.0,420.998104838033,419.16733123366333,421.0028230400418,420.9770614965046
3.2400000000000024,-4.88862201647,-3.26577253599,19.1790489266,6.21727309145,0.26749211153,0.0,-4.52104996327,-2.46133575174,4.74462828802,0.0261318125249,0.109016494022,0.0,424.70125901004116,421.6190568429392,424.6136984949122,422.9722129872762
3.3000000000000025,-5.16676174996,-3.41518228738,19.4695210417,6.21848118202,0.274126423566,0.0,-4.75081971248,-2.51876312927,4.93616793327,0.00409500645181,0.113511586885,0.0,504.57794141205306,504.9116013616559,506.9340404206822,505.3477435163472
3.3600000000000025,-5.45666088484,-3.56751339417,19.7636058623,6.218266138,0.280898870673,0.0,-4.91317025086,-2.55895869237,4.8664391492,-0.0270006150242,0.111568917026,0.0,427.4794780347376,427.325746670733,427.8705404004808,425.21438039590316
3.4200000000000026,-5.75714887642,-3.72242789727,20.0559018828,6.21760862335,0.287413201406,0.0,-5.10372446969,-2.60493872734,4.8760452822,0.0098241106473,0.10178699679,0.0,454.5629177815737,453.78825605975493,452.14094454952084,455.09868948936395
3.4800000000000026,-6.06977704267,-3.88023354838,20.3505843754,6.21835778621,0.294466503941,0.0,-5.31781719207,-2.65515822901,4.94562710389,0.0173392231302,0.138087733515,0.0,473.393971038713,476.1903214912498,473.6362543852967,474.21386803596505
